Sensor,3Space
BPM,0
BPB,0
NumBar,0
LeadIn,0

MusicFile,None

Calibration Info Start
LRswitched,True
Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1,Yaw #S1, Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2, Yaw #S2, Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calibration Info End

Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1, Yaw #S1,Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2,Yaw #S2,Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
26,970.0014,888,-3972,364,10,-4,-90,-0.0935362,0.608565,0.07817847,-0.784084,-184,-836,-2572,-416,-534,-304,-0.125316,0.6653824,0.04514525,-0.734523
27,1010.0014,856,-4000,388,49,-10,-29,-0.09403435,0.6083968,0.0785749,-0.7841154,-236,1536,-4436,825,-1971,-286,-0.1062413,0.6985967,0.1088601,-0.6991602
28,1050.0015,560,-4380,912,45,-7,-2,-0.09388361,0.6092405,0.07863377,-0.7834722,-1048,4052,3112,3735,-238,-1522,-0.1421658,0.7160931,0.09534824,-0.6766893
29,1090.0016,748,-4004,340,107,-4,-18,-0.09306342,0.609908,0.07715072,-0.7831981,3980,-3276,1124,-2339,-4635,-4453,-0.1157956,0.7285179,0.1811329,-0.6504182
30,1120.0016,924,-4096,548,216,-10,-151,-0.09765413,0.6098946,0.07617673,-0.7827448,-92,-4440,1400,1058,1307,1860,-0.1010536,0.7362437,0.1692918,-0.6473591
31,1150.0016,1064,-4016,576,144,6,-184,-0.1035443,0.6090672,0.07668717,-0.7825821,700,-3612,1420,591,1249,133,-0.1118296,0.7203948,0.1297927,-0.6720709
32,1190.0017,888,-3896,416,-44,13,71,-0.104387,0.608542,0.07802323,-0.7827467,580,-3748,1164,267,-348,-485,-0.1298368,0.7157441,0.1136872,-0.6767038
33,1230.0018,840,-4036,448,-40,3,70,-0.100468,0.6078043,0.07467354,-0.7841581,800,-3688,696,578,-41,-439,-0.1454924,0.7166116,0.1076849,-0.6735754
34,1260.0018,832,-3992,424,-61,-31,32,-0.09813265,0.6076089,0.07447074,-0.7846245,504,-4188,1416,1367,303,188,-0.1619983,0.7149536,0.08474944,-0.6748448
35,1300.0019,812,-3960,376,-97,-59,17,-0.09564423,0.6079361,0.07621021,-0.7845113,1184,-5556,2504,1857,587,-1029,-0.1981202,0.7060834,0.05678917,-0.677473
36,1340.0019,848,-4008,344,-38,-54,-10,-0.09319536,0.6099591,0.07878757,-0.7829796,3524,-15040,7004,1486,730,-130,-0.2401407,0.6904634,0.03650937,-0.6813661
37,1380.002,916,-4032,392,63,-43,-13,-0.09349941,0.6109822,0.08001081,-0.782021,816,-1104,-332,-1609,1164,280,-0.1927889,0.6764085,0.02930833,-0.710243
38,1420.002,908,-4008,372,74,-8,47,-0.09497774,0.6107389,0.07946739,-0.7820883,2416,2472,-3988,-2995,-395,-1740,-0.1770463,0.6769688,0.115876,-0.7049402
39,1450.0021,1004,-3960,448,92,-10,107,-0.09526008,0.6113884,0.07874338,-0.7816195,-9356,31784,3508,-612,224,1591,-0.1854714,0.6750932,0.1201865,-0.7038499
40,1490.0021,420,-4088,300,76,18,258,-0.0911271,0.6130664,0.07370983,-0.7812889,8296,-5992,-3708,-5576,140,-6192,-0.1783195,0.6141148,0.1566069,-0.7526881
41,1530.0022,852,-4156,592,116,-23,-36,-0.09358785,0.6119289,0.0680821,-0.7823997,1860,-4856,112,1402,-411,-105,-0.1665154,0.6619661,0.1465099,-0.7159668
