Sensor,3Space
BPM,0
BPB,0
NumBar,0
LeadIn,0

MusicFile,None

Calibration Info Start
LRswitched,True
Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1,Yaw #S1, Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2, Yaw #S2, Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Calibration Info End

Sequence #,Time,Acc X #S1,Acc Y #S1,Acc Z #S1,Pitch #S1, Yaw #S1,Roll #S1,Quat X #S1,Quat Y #S1,Quat Z #S1, Quat W #S1,Acc X #S2,Acc Y #S2,Acc Z #S2,Pitch #S2,Yaw #S2,Roll #S2,Quat X #S2,Quat Y #S2,Quat Z #S2, Quat W #S2,
26,1090.0015,560,-4072,456,8,-12,17,-0.07545687,0.5872846,0.04503045,-0.8045964,540,-3876,876,10,-11,-17,-0.142253,0.451676,0.04248348,-0.8797432
27,1130.0016,548,-4072,420,20,-11,16,-0.07490387,0.5870709,0.04484874,-0.8048142,516,-3864,852,10,-9,-21,-0.1418223,0.4518287,0.04170059,-0.8797718
28,1170.0016,516,-4024,420,21,-8,4,-0.07455224,0.5870119,0.04488092,-0.8049148,512,-3856,856,7,-14,-19,-0.142305,0.4514497,0.04157126,-0.8798945
29,1210.0017,540,-4060,456,26,-15,-14,-0.07468695,0.5868843,0.04499067,-0.8049625,532,-3868,876,8,-14,-18,-0.1432264,0.451199,0.04133093,-0.8798848
30,1260.0018,560,-4056,448,28,-12,-4,-0.07517026,0.5867344,0.0450718,-0.8050222,524,-3860,872,4,-13,-21,-0.1434103,0.4504409,0.04161857,-0.8802297
31,1300.0018,552,-4064,452,26,-17,-3,-0.07526615,0.5867699,0.04487427,-0.8049984,520,-3864,868,-2,-14,-21,-0.1430075,0.4507166,0.04097835,-0.8801842
32,1340.0019,552,-4040,448,25,-13,1,-0.07480758,0.5866671,0.04502551,-0.8051077,516,-3872,876,-2,-12,-22,-0.1423099,0.4505992,0.04082063,-0.8803647
33,1380.0019,540,-4044,448,33,-22,0,-0.07489713,0.58668,0.04497968,-0.8050925,528,-3868,852,3,-15,-24,-0.1426356,0.4505741,0.04068635,-0.880331
34,1440.002,568,-4048,452,33,-30,-3,-0.07497678,0.5867879,0.04495408,-0.8050079,532,-3848,884,-1,-17,-20,-0.1433998,0.4501815,0.04108805,-0.880389
35,1500.0021,548,-4048,432,34,-21,-8,-0.07530983,0.5869578,0.04509098,-0.8048452,524,-3876,872,0,-17,-30,-0.1431787,0.4508802,0.04069651,-0.8800856
36,1530.0021,556,-4056,464,35,-17,-1,-0.07549575,0.5867541,0.04500147,-0.8049814,516,-3896,872,1,-15,-27,-0.1431508,0.4504899,0.04112587,-0.88027
37,1560.0022,568,-4048,452,36,-18,1,-0.07578985,0.5867144,0.0448885,-0.8049889,528,-3856,872,-2,-16,-34,-0.1432265,0.4501193,0.04109029,-0.8804489
38,1600.0022,552,-4060,452,39,-25,-12,-0.07618669,0.5867636,0.0449522,-0.804912,516,-3892,896,-6,-20,-28,-0.1432945,0.449976,0.04142316,-0.8804955
39,1640.0023,564,-4048,452,39,-18,-6,-0.0765564,0.5867429,0.04486264,-0.804897,524,-3876,876,-9,-22,-33,-0.1434091,0.4502117,0.04149713,-0.8803529
40,1680.0024,564,-4064,464,39,-27,-6,-0.07707256,0.586985,0.04459716,-0.804686,548,-3840,872,-9,-12,-30,-0.1431006,0.4497986,0.04190666,-0.8805948
41,1720.0024,576,-4068,452,42,-14,-5,-0.07741257,0.5871023,0.0446322,-0.8045658,524,-3852,864,-14,-18,-28,-0.1432439,0.4507402,0.04200749,-0.8800851
42,1780.0025,568,-4048,472,32,-18,2,-0.07789446,0.5872793,0.04455058,-0.8043947,524,-3868,860,-12,-18,-32,-0.1427409,0.4504535,0.0419825,-0.8803148
43,1810.0025,536,-4064,468,34,-18,2,-0.07810202,0.5872506,0.04420241,-0.8044146,528,-3856,880,-8,-17,-37,-0.1429658,0.4499273,0.04240121,-0.8805273
