
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
87,-21.962404,7.725143,0.124666,0.373998,0.919012,1f8f,1f4c,1f30,  -0.800,   2.550,   3.950,0.000000,0.000000,0.000000,0.000000,0.000000,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
98,-21.143764,7.406912,0.120236,0.360709,0.924896,1f93,1f47,1f23,  -1.000,   2.800,   4.600,0.000000,0.000000,0.000000,0.000000,0.000000,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
107,-23.254040,7.406912,0.118443,0.394809,0.911097,1f91,1f45,1f1a,  -0.900,   2.900,   5.050,0.000000,0.000000,0.000000,0.000000,0.000000,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
115,-24.135729,7.725143,0.122670,0.408900,0.904297,1f96,1f4e,1f1d,  -1.150,   2.450,   4.900,0.000000,0.000000,0.000000,0.000000,0.000000,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
125,-23.986885,10.252225,0.162611,0.406528,0.899051,1fa0,1f4d,1f0c,  -1.650,   2.500,   5.750,0.000000,0.000000,0.000000,0.000000,0.000000,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
132,-23.986885,10.252225,0.162611,0.406528,0.899051,1fa0,1f4d,1f0c,  -1.650,   2.500,   5.750,0.000000,0.000000,0.000000,0.000000,0.000000,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
141,-21.143764,7.406912,0.120236,0.360709,0.924896,1fa3,1f46,1f22,  -1.800,   2.850,   4.650,0.000000,0.000000,0.000000,0.000000,0.000000,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
151,-21.962404,7.725143,0.124666,0.373998,0.919012,1f9e,1f46,1f03,  -1.550,   2.850,   6.200,-25.804195,-15.945396,-0.247328,0.435297,0.865647,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
160,-21.962404,7.725143,0.124666,0.373998,0.919012,1f8e,1f4b,1f10,  -0.750,   2.600,   5.550,-25.804195,-15.945396,-0.247328,0.435297,0.865647,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
169,-21.962404,7.725143,0.124666,0.373998,0.919012,1f9b,1f4d,1f19,  -1.400,   2.500,   5.100,-25.804195,-15.945396,-0.247328,0.435297,0.865647,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
178,-24.135729,7.725143,0.122670,0.408900,0.904297,1f94,1f4a,1f1c,  -1.050,   2.650,   4.950,-25.804195,-15.945396,-0.247328,0.435297,0.865647,1f5e,1f6f,1f97,   1.650,   0.800,  -1.200
