
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
307,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f95,1f48,1f11,  -1.100,   2.750,   5.500,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f65,1f7f,1f9e,   1.300,   0.000,  -1.550
310,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f95,1f48,1f11,  -1.100,   2.750,   5.500,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f66,1f7d,1fa1,   1.250,   0.100,  -1.700
317,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8e,1f4b,1f16,  -0.750,   2.600,   5.250,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f66,1f7d,1fa1,   1.250,   0.100,  -1.700
321,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8e,1f4b,1f16,  -0.750,   2.600,   5.250,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f62,1f84,1fa0,   1.450,  -0.250,  -1.650
324,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8e,1f4b,1f16,  -0.750,   2.600,   5.250,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f62,1f84,1fa0,   1.450,  -0.250,  -1.650
337,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f95,1f51,1f1a,  -1.100,   2.300,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5b,1f7b,1fa0,   1.800,   0.200,  -1.650
342,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f95,1f51,1f1a,  -1.100,   2.300,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5b,1f7b,1fa0,   1.800,   0.200,  -1.650
345,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f95,1f51,1f1a,  -1.100,   2.300,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5b,1f7b,1fa0,   1.800,   0.200,  -1.650
349,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8c,1f4a,1f1a,  -0.650,   2.650,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f60,1f7c,1f9f,   1.550,   0.150,  -1.600
351,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8c,1f4a,1f1a,  -0.650,   2.650,   5.050,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f60,1f7c,1f9f,   1.550,   0.150,  -1.600
359,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9a,1f4f,1f17,  -1.350,   2.400,   5.200,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5c,1f82,1f9d,   1.750,  -0.150,  -1.500
362,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9a,1f4f,1f17,  -1.350,   2.400,   5.200,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5c,1f82,1f9d,   1.750,  -0.150,  -1.500
369,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9b,1f4f,1f18,  -1.400,   2.400,   5.150,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f67,1f82,1f98,   1.200,  -0.150,  -1.250
373,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9b,1f4f,1f18,  -1.400,   2.400,   5.150,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f67,1f82,1f98,   1.200,  -0.150,  -1.250
378,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9f,1f47,1f1c,  -1.600,   2.800,   4.950,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f67,1f82,1f98,   1.200,  -0.150,  -1.250
381,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9f,1f47,1f1c,  -1.600,   2.800,   4.950,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f63,1f7b,1f9e,   1.400,   0.200,  -1.550
388,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9f,1f48,1f0f,  -1.600,   2.750,   5.600,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f63,1f7b,1f9e,   1.400,   0.200,  -1.550
392,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f9f,1f48,1f0f,  -1.600,   2.750,   5.600,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5e,1f7e,1fa0,   1.650,   0.050,  -1.650
398,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f91,1f44,1f19,  -0.900,   2.950,   5.100,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f59,1f7c,1f9e,   1.900,   0.150,  -1.550
402,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f91,1f44,1f19,  -0.900,   2.950,   5.100,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f59,1f7c,1f9e,   1.900,   0.150,  -1.550
409,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8d,1f42,1f1e,  -0.700,   3.050,   4.850,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5f,1f7b,1fa5,   1.600,   0.200,  -1.900
412,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8d,1f42,1f1e,  -0.700,   3.050,   4.850,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f5f,1f7b,1fa5,   1.600,   0.200,  -1.900
419,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8e,1f3e,1f19,  -0.750,   3.250,   5.100,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f66,1f77,1f9f,   1.250,   0.400,  -1.600
431,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8e,1f3e,1f19,  -0.750,   3.250,   5.100,-31.836281,-5.710594,-0.084534,0.527494,0.845343,1f5a,1f73,1f9f,   1.850,   0.600,  -1.600
440,-21.380091,-23.047548,-0.364553,0.364553,0.856856,1f8b,1f41,1f1b,  -0.600,   3.100,   5.000,-30.608929,-5.440332,-0.081599,0.509176,0.856786,1f55,1f79,1f9b,   2.100,   0.300,  -1.400
