
Time,Acc Pitch Orientation #WM1, Acc Roll Orientation #WM1,Acc X #WM1,Acc Y #WM1,Acc Z #WM1,		Raw Yaw #WM1,Raw Pitch #WM1,Raw Roll #WM1,Speed Yaw #WM1, Speed Pitch #WM1,Speed Roll #WM1,		Acc Pitch Orientation #WM2, Acc Roll Orientation #WM2,Acc X #WM2,Acc Y #WM2,Acc Z #WM2,		Raw Yaw #WM2,Raw Pitch #WM2,Raw Roll #WM2,Speed Yaw #WM2, Speed Pitch #WM2,Speed Roll #WM2
225,-28.460123,2.589002,0.039712,0.476547,0.878252,1fcd,1f28,1f93,  -3.900,   4.350,  -1.000,-41.511276,-12.528808,-0.162443,0.662767,0.730994,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
230,-28.460123,2.589002,0.039712,0.476547,0.878252,1fcd,1f28,1f93,  -3.900,   4.350,  -1.000,-41.511276,-12.528808,-0.162443,0.662767,0.730994,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
235,-27.452440,2.481265,0.038418,0.461012,0.886562,1fba,1f03,1fcb,  -2.950,   6.200,  -3.800,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
241,-27.452440,2.481265,0.038418,0.461012,0.886562,1fba,1f03,1fcb,  -2.950,   6.200,  -3.800,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
246,-32.002724,-13.907778,-0.203831,0.529960,0.823162,1f73,1f13,1f54,   0.600,   5.400,   2.150,-41.331982,-13.240520,-0.171985,0.660421,0.730935,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
252,-32.002724,-13.907778,-0.203831,0.529960,0.823162,1f73,1f13,1f54,   0.600,   5.400,   2.150,-41.331982,-13.240520,-0.171985,0.660421,0.730935,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
257,-32.002724,-13.907778,-0.203831,0.529960,0.823162,1f55,1f87,1e9d,   2.100,  -0.400,  11.300,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
261,-32.002724,-13.907778,-0.203831,0.529960,0.823162,1f55,1f87,1e9d,   2.100,  -0.400,  11.300,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
267,-32.002724,-13.907778,-0.203831,0.529960,0.823162,1fbc,1f89,1ef0,  -3.050,  -0.500,   7.150,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
272,-32.002724,-13.907778,-0.203831,0.529960,0.823162,1fbc,1f89,1ef0,  -3.050,  -0.500,   7.150,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
277,-29.135088,-10.707686,-0.162290,0.486870,0.858265,1fa2,1ee9,1fa4,  -1.750,   7.500,  -1.850,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
282,-29.135088,-10.707686,-0.162290,0.486870,0.858265,1fa2,1ee9,1fa4,  -1.750,   7.500,  -1.850,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
290,-31.655615,-8.866676,-0.131203,0.524812,0.841046,1f74,1f7d,1ed2,   0.550,   0.100,   8.650,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
296,-28.099779,-10.252225,-0.157003,0.471008,0.868044,1fc1,1f49,1f69,  -3.300,   2.700,   1.100,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
301,-28.099779,-10.252225,-0.157003,0.471008,0.868044,1fc1,1f49,1f69,  -3.300,   2.700,   1.100,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
305,-28.099779,-10.252225,-0.157003,0.471008,0.868044,1fc1,1f49,1f69,  -3.300,   2.700,   1.100,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
311,-31.544096,-2.706513,-0.040243,0.523155,0.851287,1f73,1f68,1ed7,   0.600,   1.150,   8.400,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
317,-29.979080,-13.907778,-0.208202,0.499684,0.840814,1fab,1f2c,1f7e,  -2.200,   4.150,   0.050,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
322,-29.979080,-13.907778,-0.208202,0.499684,0.840814,1fab,1f2c,1f7e,  -2.200,   4.150,   0.050,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
327,-26.528372,0.000000,0.000000,0.446641,0.894713,1f85,1f82,1ed1,  -0.300,  -0.150,   8.700,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
332,-26.528372,0.000000,0.000000,0.446641,0.894713,1f85,1f82,1ed1,  -0.300,  -0.150,   8.700,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
336,-26.528372,0.000000,0.000000,0.446641,0.894713,1f87,1efc,1f58,  -0.400,   6.550,   1.950,-39.794739,-12.528808,-0.166677,0.640039,0.750046,1f3f,1f0a,1fac,   3.200,   5.850,  -2.250
